id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
621733,Landing Page Submission,Direct Traffic,No,No,0,2.0,201,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
609429,Landing Page Submission,Direct Traffic,No,No,0,6.0,353,6.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
609161,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
581886,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
601110,Landing Page Submission,Direct Traffic,No,No,0,7.0,160,7.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
657470,Landing Page Submission,Organic Search,No,No,0,5.0,26,5.0,Email Opened,Hospitality Management,,No,No,No,No,No,No,15.0,14.0,Yes
580931,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
631699,Landing Page Submission,Organic Search,No,No,0,4.0,639,4.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
598712,Landing Page Submission,Organic Search,Yes,No,0,7.0,24,7.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
585411,Landing Page Submission,Direct Traffic,No,No,0,5.0,12,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
652108,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
656576,API,Organic Search,No,No,0,4.0,71,4.0,Chat Conversation,,,No,No,No,No,No,No,11.0,15.0,No
656948,API,Organic Search,No,No,1,7.0,950,2.33,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
597170,Landing Page Submission,Direct Traffic,No,No,0,2.0,62,2.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
589355,API,Google,No,No,1,2.0,700,2.0,Had a Phone Conversation,Select,Working Professional,No,No,No,No,No,No,15.0,15.0,No
626511,Landing Page Submission,Google,Yes,No,0,5.0,296,2.5,Chat Conversation,Operations Management,,No,No,No,No,No,No,14.0,18.0,No
582611,Landing Page Submission,Direct Traffic,No,No,1,2.0,206,2.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,18.0,Yes
613398,Landing Page Submission,Direct Traffic,No,No,1,6.0,1399,6.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
587940,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Page Visited on Website,Operations Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
604739,Landing Page Submission,Direct Traffic,No,No,0,2.0,45,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
612546,API,Chat,Yes,No,0,0.0,0,0.0,Page Visited on Website,Human Resource Management,Student,No,No,No,No,No,No,,,No
623794,Landing Page Submission,Direct Traffic,No,No,1,2.0,1552,2.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
639774,Landing Page Submission,Google,No,No,0,4.0,213,4.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,13.0,15.0,No
612000,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
605242,Landing Page Submission,Direct Traffic,No,No,0,2.0,219,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
648180,API,Google,No,No,0,1.0,803,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
608809,Landing Page Submission,Direct Traffic,No,No,0,6.0,379,2.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
583921,Landing Page Submission,Direct Traffic,No,No,0,2.0,122,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
607494,Landing Page Submission,Direct Traffic,Yes,No,0,41.0,311,1.14,Page Visited on Website,Retail Management,,No,No,No,No,No,No,,,No
656665,API,Organic Search,No,No,0,3.0,124,3.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
612669,Landing Page Submission,Google,No,No,0,2.0,336,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
633122,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
616598,Landing Page Submission,Google,No,No,1,4.0,952,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
624430,API,Google,No,No,1,2.0,1395,1.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
616018,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
655658,API,Google,No,No,0,6.0,424,3.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
631621,Landing Page Submission,Direct Traffic,No,No,0,2.0,442,2.0,Chat Conversation,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
647829,API,Google,No,No,0,4.0,161,1.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
635742,Landing Page Submission,Google,No,No,1,3.0,85,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,12.0,18.0,No
630244,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
647995,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,15.0,No
594029,Landing Page Submission,Direct Traffic,No,No,0,3.0,193,3.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
596416,Landing Page Submission,Direct Traffic,No,No,0,7.0,1591,7.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
592218,Landing Page Submission,Direct Traffic,No,No,0,2.0,127,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,16.0,16.0,No
611126,API,Organic Search,No,No,1,3.0,1350,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
629964,API,Google,No,No,1,2.0,1485,2.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
630589,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
604690,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,124,1.0,Email Bounced,Rural and Agribusiness,,No,No,No,No,No,No,,,No
593555,API,Google,No,No,1,2.0,28,2.0,Email Link Clicked,Hospitality Management,Working Professional,No,No,No,No,No,No,,,No
605299,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
614268,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,154,3.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,No
631477,API,Google,No,No,0,2.0,385,1.0,Email Opened,,,No,No,No,No,No,No,,,No
590595,API,Organic Search,No,No,0,3.0,330,1.5,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
585830,API,Google,No,No,0,3.0,1395,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
583135,Landing Page Submission,Organic Search,No,No,0,3.0,828,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,10.0,20.0,Yes
628164,Landing Page Submission,Google,No,No,1,6.0,1168,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
636228,API,Google,No,No,0,6.0,76,1.2,Page Visited on Website,,,No,No,No,No,No,No,13.0,15.0,No
624343,Landing Page Submission,Google,No,No,1,5.0,2037,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
621884,Landing Page Submission,Direct Traffic,No,No,1,9.0,40,3.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
629404,Landing Page Submission,Direct Traffic,No,No,0,6.0,295,2.0,Email Link Clicked,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,Yes
641108,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
647404,Landing Page Submission,Google,No,No,1,4.0,1621,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,17.0,No
617497,API,Google,No,No,0,2.0,216,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
589413,API,Google,No,No,0,5.0,526,1.67,Page Visited on Website,,,No,No,No,No,No,No,16.0,15.0,No
613019,Landing Page Submission,Direct Traffic,No,No,0,11.0,78,5.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
592628,Landing Page Submission,Google,No,No,1,10.0,575,3.33,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,17.0,No
633876,Landing Page Submission,Organic Search,No,No,0,7.0,945,3.5,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
629217,API,Google,No,No,0,1.0,32,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
633871,Landing Page Submission,Google,No,No,1,6.0,1806,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
596714,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
588857,API,Google,No,No,0,2.0,660,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
652616,Landing Page Submission,Google,No,No,0,2.0,7,2.0,Converted to Lead,Operations Management,,No,No,No,No,No,No,13.0,16.0,No
624831,Landing Page Submission,Organic Search,No,No,0,4.0,793,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
660522,Landing Page Submission,Google,No,No,1,6.0,1688,3.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
624942,Landing Page Submission,Google,No,No,1,3.0,1321,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
657995,Landing Page Submission,Organic Search,No,No,0,12.0,28,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
619556,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,,,No
638451,Landing Page Submission,Google,No,No,0,3.0,260,3.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,10.0,18.0,No
591443,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
600662,Landing Page Submission,Direct Traffic,No,No,0,2.0,1448,2.0,Email Link Clicked,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
644961,Landing Page Submission,Google,No,No,0,5.0,9,5.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
600560,Landing Page Submission,Organic Search,Yes,No,0,3.0,244,3.0,Email Bounced,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
620704,Landing Page Submission,Google,No,No,1,5.0,1205,5.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
631869,Landing Page Submission,Organic Search,No,No,0,4.0,502,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
622400,Landing Page Submission,Google,No,No,1,3.0,1137,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
603146,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
632798,API,Google,No,No,1,7.0,958,1.75,Page Visited on Website,,,No,No,No,No,No,No,,,No
591990,API,Organic Search,No,No,1,7.0,248,7.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
613918,Landing Page Submission,Direct Traffic,No,No,1,2.0,1598,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
594978,API,Chat,No,No,1,10.0,1290,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,13.0,Yes
647996,Lead Import,Facebook,No,No,0,,1724,,,Select,Unemployed,No,No,No,No,No,No,13.0,14.0,No
584323,Landing Page Submission,Direct Traffic,No,No,0,17.0,380,2.83,Page Visited on Website,Services Excellence,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
602867,Landing Page Submission,Direct Traffic,No,No,0,4.0,261,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
651100,Landing Page Submission,Google,No,No,1,4.0,638,4.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
626996,Landing Page Submission,Direct Traffic,No,No,0,5.0,358,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
587880,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,17.0,No
652852,API,Google,No,No,0,4.0,1596,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
605458,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
601512,Landing Page Submission,Direct Traffic,No,No,0,3.0,1292,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
583080,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
580485,Landing Page Submission,Direct Traffic,No,No,1,3.0,1009,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,No
583015,Landing Page Submission,Organic Search,No,No,0,2.0,330,2.0,Converted to Lead,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
660680,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
637361,Landing Page Submission,Google,No,No,0,4.0,1714,4.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
608251,API,Google,No,No,1,2.0,39,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
608636,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,171,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
595073,Landing Page Submission,Google,No,No,1,4.0,887,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
582896,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,159,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,14.0,No
639414,Landing Page Submission,Google,No,No,0,8.0,94,8.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
582736,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,471,3.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
615964,API,Google,No,No,1,2.0,848,1.0,Email Opened,,,No,No,No,No,No,No,,,No
620304,Landing Page Submission,Direct Traffic,No,No,1,5.0,264,5.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
655405,API,Google,No,No,0,2.0,175,2.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
582517,Landing Page Submission,Google,No,No,0,5.0,46,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
603979,Landing Page Submission,Direct Traffic,No,No,0,5.0,71,5.0,Email Opened,,,No,No,No,No,No,No,,,No
588073,API,Direct Traffic,No,No,0,3.0,94,3.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
601634,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Student,No,No,No,No,No,No,,,No
621746,API,Organic Search,No,No,0,3.0,206,1.5,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
584000,Landing Page Submission,Direct Traffic,No,No,0,5.0,131,2.5,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
644410,Landing Page Submission,Direct Traffic,No,No,0,3.0,37,3.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
634847,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,No
641040,API,Google,No,No,0,2.0,41,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
630405,Landing Page Submission,Google,No,No,0,11.0,287,11.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
643901,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
622433,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
579753,Landing Page Submission,Google,No,No,0,4.0,455,4.0,Form Submitted on Website,Operations Management,Unemployed,No,No,No,No,No,No,12.0,20.0,No
607310,Landing Page Submission,Direct Traffic,No,No,0,9.0,1637,9.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
605248,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
580158,Landing Page Submission,Organic Search,No,No,0,3.0,1246,3.0,Converted to Lead,Finance Management,Student,No,No,No,No,No,No,13.0,20.0,No
589453,Landing Page Submission,Google,No,No,0,9.0,283,9.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,10.0,18.0,Yes
645610,API,Direct Traffic,No,No,0,4.0,446,1.33,Email Opened,,,No,No,No,No,No,No,,,No
643897,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
624096,Landing Page Submission,Organic Search,No,No,0,3.0,694,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
642967,Landing Page Submission,Organic Search,No,No,0,3.0,155,3.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
635406,Landing Page Submission,Organic Search,No,No,0,5.0,385,5.0,Email Opened,Retail Management,,No,No,No,No,No,No,14.0,16.0,Yes
582002,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
628153,API,Google,Yes,No,0,2.0,27,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
589351,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
603298,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
659998,Landing Page Submission,Referral Sites,No,No,1,13.0,436,13.0,Form Submitted on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,13.0,No
589422,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
596508,Landing Page Submission,Direct Traffic,No,No,0,16.0,725,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
580072,Landing Page Submission,Google,No,No,0,5.0,180,5.0,Chat Conversation,Human Resource Management,,No,No,No,No,No,No,12.0,18.0,No
582621,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1465,1.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
596759,Landing Page Submission,Direct Traffic,No,No,1,6.0,1266,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
584622,Landing Page Submission,Google,No,No,0,5.0,215,2.5,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
644900,Landing Page Submission,Google,No,No,1,6.0,1681,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,13.0,20.0,No
591705,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
610779,Landing Page Submission,Direct Traffic,No,No,0,2.0,547,2.0,Page Visited on Website,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
624860,Landing Page Submission,Direct Traffic,No,No,0,3.0,136,1.5,Email Link Clicked,Human Resource Management,,No,No,No,No,No,No,,,Yes
627744,Landing Page Submission,Direct Traffic,No,No,1,8.0,1688,1.6,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
653502,Landing Page Submission,Google,No,No,0,4.0,284,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
619066,Landing Page Submission,Direct Traffic,No,No,0,1.0,2,1.0,Converted to Lead,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
599707,Landing Page Submission,Direct Traffic,No,No,0,7.0,22,7.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
617738,Landing Page Submission,Google,No,No,0,6.0,529,6.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,No
633996,Landing Page Submission,Organic Search,No,No,1,8.0,898,4.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
612748,API,Google,Yes,No,1,3.0,1040,3.0,SMS Sent,,,No,No,No,No,No,No,,,No
586987,Landing Page Submission,Direct Traffic,No,No,1,2.0,1130,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
611144,Landing Page Submission,Google,No,No,1,7.0,945,3.5,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
597343,API,Google,No,No,1,2.0,208,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
606428,API,Google,No,No,0,3.0,213,1.5,Page Visited on Website,,,No,No,No,No,No,No,,,No
579918,Landing Page Submission,Google,No,No,1,5.0,1490,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
599501,Lead Add Form,Reference,No,No,1,,266,,,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
655949,Landing Page Submission,Google,No,No,0,3.0,98,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
586353,Landing Page Submission,Direct Traffic,No,No,0,2.0,111,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
652641,API,Google,No,No,0,4.0,213,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
583723,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
589789,Landing Page Submission,Organic Search,No,No,1,11.0,1203,1.57,Page Visited on Website,Finance Management,Working Professional,No,No,No,No,No,No,16.0,17.0,No
644261,Landing Page Submission,Google,No,No,0,4.0,320,4.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,18.0,Yes
639471,API,Google,No,No,1,3.0,25,3.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,13.0,15.0,No
614282,Landing Page Submission,Direct Traffic,No,No,0,4.0,21,4.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
647988,Lead Import,Facebook,No,No,0,,300,,,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
615839,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
614570,Landing Page Submission,Direct Traffic,No,No,0,4.0,154,4.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
605681,Landing Page Submission,Google,No,No,0,5.0,93,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
