id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
657247,Lead Add Form,Reference,No,No,1,,803,,,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
657226,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
657224,API,Referral Sites,No,No,0,7.0,250,2.33,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
657183,Landing Page Submission,Direct Traffic,No,No,0,3.0,491,3.0,Email Opened,E-Business,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
657174,API,Google,Yes,No,1,7.0,1281,1.75,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
657148,API,Organic Search,No,No,1,3.0,117,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
657142,API,Google,No,No,0,5.0,1493,1.67,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
657138,API,Google,No,No,0,7.0,207,3.5,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
657117,API,Referral Sites,No,No,0,6.0,866,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
657077,API,Google,No,No,0,2.0,362,2.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
657073,Landing Page Submission,Google,No,No,0,3.0,199,3.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,9.0,18.0,No
657045,API,Google,No,No,1,10.0,556,5.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
657038,API,Referral Sites,No,No,1,5.0,1536,5.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
657033,API,Google,No,No,1,4.0,1088,4.0,Page Visited on Website,Supply Chain Management,Working Professional,No,No,No,No,No,No,16.0,18.0,No
657031,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,1410,4.0,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
657014,API,Organic Search,Yes,No,0,8.0,76,8.0,Email Bounced,,,No,No,No,No,No,No,13.0,15.0,No
657010,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
657002,Landing Page Submission,Direct Traffic,No,No,0,6.0,209,3.0,Page Visited on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
656976,Landing Page Submission,Google,No,No,0,5.0,58,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
656962,API,Google,No,No,0,6.0,90,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
656938,Landing Page Submission,Direct Traffic,No,No,0,4.0,3,4.0,Chat Conversation,International Business,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
656911,Landing Page Submission,Direct Traffic,No,No,1,7.0,901,7.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
656900,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
656896,API,Referral Sites,No,No,0,6.0,110,3.0,Email Link Clicked,,,No,No,No,No,No,No,14.0,13.0,No
656875,API,Google,No,No,0,3.0,445,3.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656859,Landing Page Submission,Google,No,No,0,7.0,1939,2.33,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
656852,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656833,API,Google,No,No,0,3.0,199,1.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,10.0,17.0,No
656795,API,Direct Traffic,No,No,0,1.0,633,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
656789,API,Google,No,No,0,4.0,457,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
656778,API,Referral Sites,No,No,0,4.0,86,4.0,Chat Conversation,,,No,No,No,No,No,No,14.0,13.0,No
656776,Landing Page Submission,Google,No,No,0,7.0,57,2.33,Email Opened,Business Administration,,No,No,No,No,No,No,13.0,18.0,No
656754,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
656743,Landing Page Submission,Organic Search,No,No,1,21.0,1113,2.63,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
656729,API,Referral Sites,No,No,0,4.0,237,4.0,Email Opened,,,No,No,No,No,No,No,12.0,13.0,No
656723,Landing Page Submission,Google,No,No,0,2.0,43,2.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,12.0,20.0,No
656698,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
656682,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
656681,API,Organic Search,No,No,0,2.0,1366,2.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
656668,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
656660,API,Google,No,No,0,2.0,135,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
656644,Landing Page Submission,Referral Sites,No,No,1,5.0,1216,2.5,Email Opened,International Business,Working Professional,No,No,No,No,No,No,15.0,15.0,Yes
656621,Landing Page Submission,Direct Traffic,No,No,0,3.0,35,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
656594,API,Chat,No,No,1,0.0,0,0.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
656586,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,14.0,No
656580,API,Referral Sites,No,No,0,3.0,170,1.5,Email Opened,,,No,No,No,No,No,No,12.0,13.0,No
656563,Lead Add Form,Reference,No,No,1,,972,,,Healthcare Management,Working Professional,No,No,No,No,No,No,14.0,17.0,No
656560,API,Referral Sites,No,No,0,10.0,278,5.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,13.0,No
656559,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
656527,API,Referral Sites,No,No,0,5.0,809,5.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,13.0,No
656526,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
656516,Lead Add Form,Reference,No,No,1,,781,,,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
656511,Landing Page Submission,Google,No,No,1,4.0,1226,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,20.0,No
656493,API,Referral Sites,No,No,0,5.0,253,1.67,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
656483,Landing Page Submission,Organic Search,No,No,1,4.0,1378,4.0,Had a Phone Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
656481,API,Referral Sites,No,No,0,10.0,66,10.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
656478,Landing Page Submission,Google,No,No,0,4.0,372,4.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,15.0,18.0,No
656469,API,Organic Search,No,No,1,3.0,1636,1.5,Page Visited on Website,,,No,No,No,No,No,No,15.0,15.0,No
656457,Landing Page Submission,Google,No,No,1,1.0,214,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
656448,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
656413,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
656412,Landing Page Submission,Organic Search,No,No,0,8.0,93,8.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,14.0,13.0,Yes
656402,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
656399,Landing Page Submission,Google,No,No,1,6.0,274,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
656385,API,Referral Sites,No,No,0,4.0,179,4.0,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
656378,API,Google,No,No,0,7.0,277,3.5,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
656359,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656356,Landing Page Submission,Google,No,No,1,9.0,1289,2.25,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,17.0,Yes
656354,API,Referral Sites,No,No,0,8.0,246,2.67,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
656331,Landing Page Submission,Google,No,No,1,5.0,472,5.0,Had a Phone Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
656327,API,Google,No,No,0,2.0,395,1.0,Email Opened,,,No,No,No,No,No,No,10.0,15.0,No
656276,API,Chat,No,No,0,0.0,0,0.0,Unreachable,,,No,No,No,No,No,No,15.0,15.0,No
656233,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
656231,API,Google,No,No,0,2.0,1268,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656213,API,Organic Search,No,No,1,5.0,1354,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
656176,Landing Page Submission,Google,No,No,1,10.0,1128,1.43,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
656126,API,Organic Search,No,No,1,4.0,1341,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
656120,Landing Page Submission,Google,No,No,0,2.0,250,2.0,Form Submitted on Website,Marketing Management,,No,No,No,No,No,No,12.0,17.0,No
656096,API,Organic Search,No,No,0,2.0,250,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
656078,API,Organic Search,No,No,0,2.0,248,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
656049,API,Referral Sites,No,No,0,1.0,235,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
656036,API,Organic Search,No,No,0,6.0,125,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
656031,API,Organic Search,No,No,0,2.0,236,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
656015,API,Organic Search,Yes,No,0,7.0,265,3.5,Email Bounced,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
655916,Landing Page Submission,Direct Traffic,No,No,0,3.0,211,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
655889,Landing Page Submission,Organic Search,No,No,0,13.0,408,6.5,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
655798,Landing Page Submission,Organic Search,Yes,No,0,5.0,106,5.0,Unreachable,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,No
655782,API,Organic Search,No,No,0,11.0,306,11.0,Page Visited on Website,Services Excellence,,No,No,No,No,No,No,16.0,12.0,Yes
655772,API,Organic Search,No,No,0,11.0,220,11.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
655736,Landing Page Submission,Direct Traffic,No,No,0,6.0,25,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,16.0,Yes
655723,API,Organic Search,No,No,0,7.0,463,3.5,Unreachable,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
655694,API,Organic Search,No,No,0,3.0,623,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
655685,Landing Page Submission,Google,No,No,0,4.0,281,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
655666,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
655639,Landing Page Submission,Google,No,No,0,4.0,3,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
655578,Landing Page Submission,Direct Traffic,No,No,1,2.0,107,2.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,15.0,18.0,No
655552,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,19.0,No
655522,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
655510,API,Organic Search,No,No,0,3.0,185,3.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
655497,Landing Page Submission,Direct Traffic,No,No,0,8.0,321,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
655496,Landing Page Submission,Google,No,No,1,4.0,1357,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
655492,Landing Page Submission,Direct Traffic,No,No,0,4.0,1447,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,16.0,Yes
655457,Lead Add Form,Reference,No,No,1,1.0,990,1.0,Page Visited on Website,Marketing Management,Student,No,No,No,No,No,No,14.0,20.0,No
655450,API,Google,No,No,0,2.0,44,2.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
655437,API,Referral Sites,No,No,0,2.0,56,2.0,Chat Conversation,,,No,No,No,No,No,No,14.0,13.0,No
655429,Landing Page Submission,Google,No,No,0,3.0,1412,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
655427,API,Google,No,No,0,2.0,374,1.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
655423,Landing Page Submission,Google,No,No,1,4.0,746,4.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
655403,API,Google,No,No,0,2.0,102,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
655382,API,Referral Sites,No,No,0,4.0,248,2.0,Chat Conversation,,,No,No,No,No,No,No,14.0,13.0,No
655379,Landing Page Submission,Google,No,No,0,6.0,351,6.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,13.0,14.0,Yes
655375,Landing Page Submission,Google,No,No,1,3.0,267,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
655371,Landing Page Submission,Google,No,No,0,7.0,238,1.75,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
655366,API,Google,No,No,0,2.0,170,1.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
655351,Landing Page Submission,Direct Traffic,No,No,0,7.0,150,7.0,Email Link Clicked,E-COMMERCE,,No,No,No,No,No,No,15.0,15.0,Yes
655349,Landing Page Submission,Organic Search,No,No,1,5.0,1250,5.0,Email Opened,E-COMMERCE,Working Professional,No,No,No,No,No,No,15.0,13.0,Yes
655342,Landing Page Submission,Organic Search,No,No,0,5.0,255,2.5,SMS Sent,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
655338,API,Referral Sites,No,No,0,1.0,153,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,13.0,No
655337,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,15.0,19.0,No
655334,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
655323,Landing Page Submission,Google,No,No,0,3.0,217,3.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
655315,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
655277,API,Referral Sites,No,No,0,3.0,345,1.5,Email Opened,,,No,No,No,No,No,No,12.0,13.0,No
655270,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
655260,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,183,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
655256,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
655241,Landing Page Submission,Google,No,No,0,9.0,181,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
655240,API,Organic Search,No,No,0,3.0,677,1.5,Email Opened,Select,Student,No,No,No,No,No,No,15.0,14.0,No
655224,Landing Page Submission,Direct Traffic,No,No,0,4.0,432,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,14.0,16.0,Yes
655211,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
655175,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
655165,Landing Page Submission,Direct Traffic,No,No,1,5.0,1491,2.5,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
655160,API,Referral Sites,No,No,0,5.0,133,5.0,Chat Conversation,,,No,No,No,No,No,No,15.0,13.0,No
655154,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
655134,API,Organic Search,No,No,0,2.0,100,2.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
655133,Landing Page Submission,Direct Traffic,No,No,1,4.0,1385,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
655128,API,Organic Search,No,No,0,5.0,442,5.0,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
655122,API,Google,No,No,1,3.0,578,3.0,Email Opened,Retail Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
655103,API,Referral Sites,No,No,0,3.0,235,3.0,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
655091,API,Organic Search,No,No,0,3.0,241,3.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
655078,Landing Page Submission,Direct Traffic,No,No,0,4.0,439,4.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,13.0,No
655075,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
655071,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
655068,Landing Page Submission,Google,No,No,0,3.0,262,3.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
655065,Landing Page Submission,Google,No,No,0,5.0,486,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
655061,API,Google,No,No,1,4.0,913,1.33,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
655036,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
655025,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
655021,API,Google,No,No,0,7.0,333,7.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
655011,API,Referral Sites,No,No,0,11.0,101,5.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,13.0,No
655005,Landing Page Submission,Direct Traffic,No,No,0,2.0,1429,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
654971,Landing Page Submission,Organic Search,No,No,0,11.0,127,3.67,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
654968,Landing Page Submission,Google,No,No,0,5.0,362,5.0,Unreachable,Business Administration,Unemployed,No,No,No,No,No,No,12.0,18.0,No
654947,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
654934,Landing Page Submission,Google,No,No,0,2.0,125,2.0,Chat Conversation,Operations Management,,No,No,No,No,No,No,14.0,18.0,No
654918,Landing Page Submission,Direct Traffic,No,No,1,2.0,1012,2.0,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
654914,Landing Page Submission,Direct Traffic,No,No,0,5.0,357,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
654894,Landing Page Submission,Organic Search,No,No,1,3.0,829,3.0,Email Opened,Media and Advertising,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
654886,API,Google,No,No,0,8.0,717,2.67,Email Opened,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
654842,Landing Page Submission,Direct Traffic,No,No,0,3.0,1577,1.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
654831,Landing Page Submission,Google,No,No,0,7.0,185,7.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
654822,Landing Page Submission,Google,No,No,0,2.0,127,1.0,Converted to Lead,Marketing Management,,No,No,No,No,No,No,14.0,17.0,No
654724,API,Google,No,No,0,2.0,394,2.0,Email Link Clicked,,,No,No,No,No,No,No,11.0,15.0,No
654659,API,Organic Search,No,No,0,2.0,151,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,14.0,No
654613,Landing Page Submission,Direct Traffic,No,No,0,3.0,308,1.5,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,10.0,19.0,No
654579,Landing Page Submission,Direct Traffic,No,No,0,2.0,178,2.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,13.0,13.0,Yes
654574,Landing Page Submission,Organic Search,No,No,0,7.0,585,7.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,13.0,16.0,Yes
654567,Landing Page Submission,Referral Sites,No,No,1,5.0,1342,5.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,13.0,15.0,Yes
654528,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
654525,API,Organic Search,No,No,1,9.0,1125,9.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
654499,API,Organic Search,No,No,0,3.0,316,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
654492,API,Organic Search,No,No,1,6.0,1779,6.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
654491,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
654482,API,Organic Search,No,No,0,1.0,1295,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
654479,Landing Page Submission,Google,No,No,0,4.0,1158,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,18.0,No
654453,Landing Page Submission,Google,No,No,1,1.0,598,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
654441,API,Google,No,No,1,3.0,1292,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
654434,Landing Page Submission,Google,No,No,1,9.0,888,9.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,15.0,18.0,Yes
654429,Landing Page Submission,Google,No,No,0,3.0,242,3.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,18.0,No
654393,Landing Page Submission,Google,No,No,0,6.0,192,6.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,No
